topicId;rank;docId;filename
0;119;274;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_216143558518053.txt
0;120;255;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_214225585376517.txt
0;121;2384;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_556306357835103.txt
0;122;2337;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_549273411871731.txt
0;123;2335;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_549172838548455.txt
0;124;1934;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_516209018511504.txt
0;125;1911;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_505287492936990.txt
0;126;1870;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_496383263827413.txt
0;127;1844;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_492962190836187.txt
0;128;1819;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_486811128117960.txt
0;129;1808;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_483597255106014.txt
0;130;1798;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_481818661950540.txt
0;131;1784;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_478701305595609.txt
0;132;1782;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_476627169136356.txt
0;133;1722;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_454423031356770.txt
0;134;1708;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_451534518312288.txt
0;135;1693;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_447369025395504.txt
0;136;1688;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_445502848915455.txt
0;137;1660;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_437088969756843.txt
0;138;1610;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_419434968188910.txt
0;139;1531;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_404730902992650.txt
0;140;1508;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403351353130605.txt
0;141;1428;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_394029497396124.txt
0;142;1371;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_377529155712825.txt
0;143;1369;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_377143155751425.txt
0;144;1330;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_369211899877884.txt
0;145;814;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_342062312592843.txt
0;146;786;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_338419882957086.txt
0;147;696;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_317422805056794.txt
0;148;575;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_291030301029378.txt
0;149;551;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_281373681995040.txt
0;150;512;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_270365533095855.txt
0;151;467;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_255157237950018.txt
0;152;388;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_234987423300333.txt
0;153;325;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_225929804206095.txt
0;154;266;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_215316921934050.txt
0;155;247;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_213421642123578.txt
0;156;246;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_213263155472760.txt
0;157;230;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_211342962331446.txt
0;158;155;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_202113069921102.txt
0;159;146;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_200900306709045.txt
0;160;106;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_197585373707205.txt
0;161;95;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_196860220446387.txt
0;162;79;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_195118053953937.txt
0;163;6;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190995411032868.txt
0;164;2354;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_551049335027472.txt
0;165;2242;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_541621492636923.txt
0;166;2232;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540979462701126.txt
0;167;2227;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540732949392444.txt
0;168;2221;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540342752764797.txt
0;169;2220;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540255036106902.txt
0;170;2184;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_537655569700182.txt
0;171;2164;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_535207026611703.txt
0;172;2160;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534799239985815.txt
0;173;2156;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534691939996545.txt
0;174;1914;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_506620566137016.txt
0;175;1910;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_504925929639813.txt
0;176;1901;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_502983326500740.txt
0;177;1848;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_493278947471178.txt
0;178;1741;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_460827880716285.txt
0;179;1731;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_457325677733172.txt
0;180;1720;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_454032371395836.txt
0;181;1707;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_451191691679904.txt
0;182;1695;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_447843662014707.txt
0;183;1662;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_437879476344459.txt
0;184;1652;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436073076525099.txt
0;185;1650;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436061129859627.txt
0;186;1607;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_419236311542109.txt
0;187;1549;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_406680906130983.txt
0;188;1460;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_400282286770845.txt
0;189;1454;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_399351803530560.txt
0;190;1451;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_399090823556658.txt
0;191;1444;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_398327420299665.txt
0;192;1362;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_375018362630571.txt
0;193;1320;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_367653376700403.txt
0;194;1314;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_366772883455119.txt
0;195;1308;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_366272930171781.txt
0;196;1207;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_355397567925984.txt
0;197;1159;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_352081824924225.txt
0;198;1070;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346795625452845.txt
0;199;888;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345043922294682.txt
0;200;728;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_323390331126708.txt
0;201;716;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_320702298062178.txt
0;202;664;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_310151625783912.txt
0;203;562;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_284296185036123.txt
0;204;342;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_229986703800405.txt
0;205;121;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_198455723620170.txt
0;206;57;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_194294597369616.txt
0;207;19;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_192230357576040.txt
0;208;5;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190887361043673.txt
0;209;2376;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_554730074659398.txt
0;210;2373;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_554367181362354.txt
0;211;2363;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_552666174865788.txt
0;212;2360;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_551851158280623.txt
0;213;2304;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_546455292153543.txt
0;214;2287;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_545489712250101.txt
0;215;2276;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_544190252380047.txt
0;216;2274;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_544174402381632.txt
0;217;2195;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_538872289578510.txt
0;218;2176;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_536052853193787.txt
0;219;2137;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_532113636921042.txt
0;220;2127;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_530714737060932.txt
0;221;2079;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_528375580628181.txt
0;222;2037;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527872614011811.txt
0;223;2024;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527835967348809.txt
0;224;2017;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527808070684932.txt
0;225;1984;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_526671284131944.txt
0;226;1931;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_516020041863735.txt
0;227;1921;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_510207749111631.txt
0;228;1919;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_509052615893811.txt
0;229;1886;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_499750313490708.txt
0;230;1883;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_499271950205211.txt
0;231;1880;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_498252386973834.txt
0;232;1875;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_496869477112125.txt
0;233;1850;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_493384997460573.txt
0;234;1831;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_489863697812703.txt
0;235;1827;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_488600924605647.txt
0;236;1817;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_485817181550688.txt
0;237;1777;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_473672066098533.txt
0;238;1770;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_471882449610828.txt
0;239;1766;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_470299943102412.txt
0;240;1742;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_462376273894779.txt
0;241;1714;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_453103831488690.txt
0;242;1667;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_439863306146076.txt
0;243;1666;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_439554372843636.txt
0;244;1656;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436325656499841.txt
0;245;1651;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436064133192660.txt
0;246;1606;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_419228891542851.txt
0;247;1493;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403264679805939.txt
0;248;1491;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403255533140187.txt
0;249;1487;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403252143140526.txt
0;250;1461;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_400791813386559.txt
0;251;1449;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_399040170228390.txt
0;252;1439;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_396644613801279.txt
0;253;1421;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_392360607563013.txt
0;254;1419;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_391642577634816.txt
0;255;1398;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_384402405025500.txt
0;256;1370;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_377145235751217.txt
0;257;1348;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_372149939584080.txt
0;258;1345;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_371810602951347.txt
0;259;1311;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_366406826825058.txt
0;260;1290;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_363054703826937.txt
0;261;1218;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_356948517770889.txt
0;262;1193;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_354667801332294.txt
0;263;1137;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_350292098436531.txt
0;264;1130;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_349508091848265.txt
0;265;1107;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_348035025328905.txt
0;266;1085;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_347597622039312.txt
0;267;1047;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346227732176301.txt
0;268;1022;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345974348868306.txt
0;269;1014;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345959218869819.txt
0;270;1013;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345957868869954.txt
0;271;982;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345768895555518.txt
0;272;922;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345666155565792.txt
0;273;831;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_343540745778333.txt
0;274;789;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_338922826240125.txt
0;275;733;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_323772721088469.txt
0;276;709;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_319701408162267.txt
0;277;692;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_316667405132334.txt
0;278;687;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_315447771920964.txt
0;279;633;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_306397462825995.txt
0;280;600;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_296225447176530.txt
